Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:37:22
EXPERIMENT START:29/01/2022 09:54:45
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run6.16.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m35
SUBJECT MASS:21.23 

GROUP/CAGE:0102
SUBJECT ID:Mouse m36
SUBJECT MASS:23.44 

GROUP/CAGE:0103
SUBJECT ID:Mouse m37
SUBJECT MASS:21.46 

GROUP/CAGE:0104
SUBJECT ID:
SUBJECT MASS:200 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 34 ,29/01/2022 10:45:55 , 0 ,29/01/2022 10:45:55 , 0 ,29/01/2022 10:45:55 , 0 ,29/01/2022 10:45:55 , 0 ,
 35 ,29/01/2022 10:47:25 , 0 ,29/01/2022 10:47:25 , 0 ,29/01/2022 10:47:25 , 0 ,29/01/2022 10:47:25 , 0 ,
 36 ,29/01/2022 10:48:55 , 0 ,29/01/2022 10:48:55 , 0 ,29/01/2022 10:48:55 , 0 ,29/01/2022 10:48:55 , 0 ,
 37 ,29/01/2022 10:50:25 , 0 ,29/01/2022 10:50:25 , 0 ,29/01/2022 10:50:25 , 0 ,29/01/2022 10:50:25 , 0 ,
 38 ,29/01/2022 10:51:55 , 0 ,29/01/2022 10:51:55 , 0 ,29/01/2022 10:51:55 , 0 ,29/01/2022 10:51:55 , 0 ,
 39 ,29/01/2022 10:53:25 , 0 ,29/01/2022 10:53:25 , 0 ,29/01/2022 10:53:25 , 0 ,29/01/2022 10:53:25 , 0 ,
 40 ,29/01/2022 10:54:55 , 0 ,29/01/2022 10:54:55 , 0 ,29/01/2022 10:54:55 , 0 ,29/01/2022 10:54:55 , 0 ,
 41 ,29/01/2022 10:56:25 , 0 ,29/01/2022 10:56:25 , 0 ,29/01/2022 10:56:25 , 0 ,29/01/2022 10:56:25 , 0 ,
 42 ,29/01/2022 10:57:55 , 0 ,29/01/2022 10:57:55 , 0 ,29/01/2022 10:57:55 , 0 ,29/01/2022 10:57:55 , 0 ,
 43 ,29/01/2022 10:59:25 , 0 ,29/01/2022 10:59:25 , 0 ,29/01/2022 10:59:25 , 0 ,29/01/2022 10:59:25 , 0 ,
 44 ,29/01/2022 11:00:55 , 0 ,29/01/2022 11:00:55 , 0 ,29/01/2022 11:00:55 , 0 ,29/01/2022 11:00:55 , 0 ,
 45 ,29/01/2022 11:02:25 , 0 ,29/01/2022 11:02:25 , 0 ,29/01/2022 11:02:25 , 0 ,29/01/2022 11:02:25 , 0 ,
 46 ,29/01/2022 11:03:55 , 0 ,29/01/2022 11:03:55 , 0 ,29/01/2022 11:03:55 , 0 ,29/01/2022 11:03:55 , 0 ,
 47 ,29/01/2022 11:05:25 , 0 ,29/01/2022 11:05:25 , 0 ,29/01/2022 11:05:25 , 0 ,29/01/2022 11:05:25 , 0 ,
 48 ,29/01/2022 11:06:55 , 0 ,29/01/2022 11:06:55 , 0 ,29/01/2022 11:06:55 , 0 ,29/01/2022 11:06:55 , 0 ,
 49 ,29/01/2022 11:08:25 , 0 ,29/01/2022 11:08:25 , 0 ,29/01/2022 11:08:25 , 0 ,29/01/2022 11:08:25 , 0 ,
 50 ,29/01/2022 11:09:55 , 0 ,29/01/2022 11:09:55 , 0 ,29/01/2022 11:09:55 , 0 ,29/01/2022 11:09:55 , 0 ,
 51 ,29/01/2022 11:11:25 , 0 ,29/01/2022 11:11:25 , 0 ,29/01/2022 11:11:25 , 0 ,29/01/2022 11:11:25 , 0 ,
 52 ,29/01/2022 11:12:55 , 0 ,29/01/2022 11:12:55 , 0 ,29/01/2022 11:12:55 , 0 ,29/01/2022 11:12:55 , 0 ,
 53 ,29/01/2022 11:14:25 , 0 ,29/01/2022 11:14:25 , 0 ,29/01/2022 11:14:25 , 0 ,29/01/2022 11:14:25 , 0 ,
 54 ,29/01/2022 11:15:55 , 0 ,29/01/2022 11:15:55 , 0 ,29/01/2022 11:15:55 , 0 ,29/01/2022 11:15:55 , 0 ,
 55 ,29/01/2022 11:17:25 , 0 ,29/01/2022 11:17:25 , 0 ,29/01/2022 11:17:25 , 0 ,29/01/2022 11:17:25 , 0 ,
 56 ,29/01/2022 11:18:55 , 0 ,29/01/2022 11:18:55 , 0 ,29/01/2022 11:18:55 , 0 ,29/01/2022 11:18:55 , 0 ,
 57 ,29/01/2022 11:20:25 , 0 ,29/01/2022 11:20:25 , 0 ,29/01/2022 11:20:25 , 0 ,29/01/2022 11:20:25 , 0 ,
 58 ,29/01/2022 11:21:55 , 0 ,29/01/2022 11:21:55 , 0 ,29/01/2022 11:21:55 , 0 ,29/01/2022 11:21:55 , 0 ,
 59 ,29/01/2022 11:23:25 , 0 ,29/01/2022 11:23:25 , 0 ,29/01/2022 11:23:25 , 0 ,29/01/2022 11:23:25 , 0 ,
 60 ,29/01/2022 11:24:55 , 0 ,29/01/2022 11:24:55 , 0 ,29/01/2022 11:24:55 , 0 ,29/01/2022 11:24:55 , 0 ,
 61 ,29/01/2022 11:26:25 , 0 ,29/01/2022 11:26:25 , 0 ,29/01/2022 11:26:25 , 0 ,29/01/2022 11:26:25 , 0 ,
 62 ,29/01/2022 11:27:55 , 0 ,29/01/2022 11:27:55 , 0 ,29/01/2022 11:27:55 , 0 ,29/01/2022 11:27:55 , 0 ,
 63 ,29/01/2022 11:29:25 , 0 ,29/01/2022 11:29:25 , 0 ,29/01/2022 11:29:25 , 0 ,29/01/2022 11:29:25 , 0 ,
 64 ,29/01/2022 11:30:55 , 0 ,29/01/2022 11:30:55 , 0 ,29/01/2022 11:30:55 , 0 ,29/01/2022 11:30:55 , 0 ,
 65 ,29/01/2022 11:32:25 , 0 ,29/01/2022 11:32:25 , 0 ,29/01/2022 11:32:25 , 0 ,29/01/2022 11:32:25 , 0 ,
 66 ,29/01/2022 11:33:55 , 0 ,29/01/2022 11:33:55 , 0 ,29/01/2022 11:33:55 , 0 ,29/01/2022 11:33:55 , 0 ,
 67 ,29/01/2022 11:35:25 , 0 ,29/01/2022 11:35:25 , 0 ,29/01/2022 11:35:25 , 0 ,29/01/2022 11:35:25 , 0 ,
 68 ,29/01/2022 11:36:55 , 0 ,29/01/2022 11:36:55 , 0 ,29/01/2022 11:36:55 , 0 ,29/01/2022 11:36:55 , 0 ,
 69 ,29/01/2022 11:38:25 , 0 ,29/01/2022 11:38:25 , 0 ,29/01/2022 11:38:25 , 0 ,29/01/2022 11:38:25 , 0 ,
 70 ,29/01/2022 11:39:55 , 0 ,29/01/2022 11:39:55 , 0 ,29/01/2022 11:39:55 , 0 ,29/01/2022 11:39:55 , 0 ,
 71 ,29/01/2022 11:41:25 , 0 ,29/01/2022 11:41:25 , 0 ,29/01/2022 11:41:25 , 0 ,29/01/2022 11:41:25 , 0 ,
 72 ,29/01/2022 11:42:55 , 0 ,29/01/2022 11:42:55 , 0 ,29/01/2022 11:42:55 , 0 ,29/01/2022 11:42:55 , 0 ,
 73 ,29/01/2022 11:44:25 , 0 ,29/01/2022 11:44:25 , 0 ,29/01/2022 11:44:25 , 0 ,29/01/2022 11:44:25 , 0 ,
 74 ,29/01/2022 11:45:55 , 0 ,29/01/2022 11:45:55 , 0 ,29/01/2022 11:45:55 , 0 ,29/01/2022 11:45:55 , 0 ,
 75 ,29/01/2022 11:47:25 , 0 ,29/01/2022 11:47:25 , 0 ,29/01/2022 11:47:25 , 0 ,29/01/2022 11:47:25 , 0 ,
 76 ,29/01/2022 11:48:55 , 0 ,29/01/2022 11:48:55 , 0 ,29/01/2022 11:48:55 , 0 ,29/01/2022 11:48:55 , 0 ,
 77 ,29/01/2022 11:50:25 , 0 ,29/01/2022 11:50:25 , 0 ,29/01/2022 11:50:25 , 0 ,29/01/2022 11:50:25 , 0 ,
 78 ,29/01/2022 11:51:55 , 0 ,29/01/2022 11:51:55 , 0 ,29/01/2022 11:51:55 , 0 ,29/01/2022 11:51:55 , 0 ,
 79 ,29/01/2022 11:53:25 , 0 ,29/01/2022 11:53:25 , 0 ,29/01/2022 11:53:25 , 0 ,29/01/2022 11:53:25 , 0 ,
 80 ,29/01/2022 11:54:55 , 0 ,29/01/2022 11:54:55 , 0 ,29/01/2022 11:54:55 , 0 ,29/01/2022 11:54:55 , 0 ,
 81 ,29/01/2022 11:56:25 , 0 ,29/01/2022 11:56:25 , 0 ,29/01/2022 11:56:25 , 0 ,29/01/2022 11:56:25 , 0 ,
 82 ,29/01/2022 11:57:55 , 0 ,29/01/2022 11:57:55 , 0 ,29/01/2022 11:57:55 , 0 ,29/01/2022 11:57:55 , 0 ,
 83 ,29/01/2022 11:59:25 , 0 ,29/01/2022 11:59:25 , 0 ,29/01/2022 11:59:25 , 0 ,29/01/2022 11:59:25 , 0 ,
 84 ,29/01/2022 12:00:55 , 0 ,29/01/2022 12:00:55 , 0 ,29/01/2022 12:00:55 , 0 ,29/01/2022 12:00:55 , 0 ,
 85 ,29/01/2022 12:02:25 , 0 ,29/01/2022 12:02:25 , 0 ,29/01/2022 12:02:25 , 0 ,29/01/2022 12:02:25 , 0 ,
 86 ,29/01/2022 12:03:55 , 0 ,29/01/2022 12:03:55 , 0 ,29/01/2022 12:03:55 , 0 ,29/01/2022 12:03:55 , 0 ,
 87 ,29/01/2022 12:05:25 , 0 ,29/01/2022 12:05:25 , 0 ,29/01/2022 12:05:25 , 0 ,29/01/2022 12:05:25 , 0 ,
 88 ,29/01/2022 12:06:55 , 0 ,29/01/2022 12:06:55 , 0 ,29/01/2022 12:06:55 , 0 ,29/01/2022 12:06:55 , 0 ,
 89 ,29/01/2022 12:08:25 , 0 ,29/01/2022 12:08:25 , 0 ,29/01/2022 12:08:25 , 0 ,29/01/2022 12:08:25 , 0 ,
 90 ,29/01/2022 12:09:55 , 0 ,29/01/2022 12:09:55 , 0 ,29/01/2022 12:09:55 , 0 ,29/01/2022 12:09:55 , 0 ,
 91 ,29/01/2022 12:11:25 , 0 ,29/01/2022 12:11:25 , 0 ,29/01/2022 12:11:25 , 0 ,29/01/2022 12:11:25 , 0 ,
 92 ,29/01/2022 12:12:55 , 0 ,29/01/2022 12:12:55 , 0 ,29/01/2022 12:12:55 , 0 ,29/01/2022 12:12:55 , 0 ,
 93 ,29/01/2022 12:14:25 , 0 ,29/01/2022 12:14:25 , 0 ,29/01/2022 12:14:25 , 0 ,29/01/2022 12:14:25 , 0 ,
 94 ,29/01/2022 12:15:55 , 0 ,29/01/2022 12:15:55 , 0 ,29/01/2022 12:15:55 , 0 ,29/01/2022 12:15:55 , 0 ,
 95 ,29/01/2022 12:17:25 , 0 ,29/01/2022 12:17:25 , 0 ,29/01/2022 12:17:25 , 0 ,29/01/2022 12:17:25 , 0 ,
 96 ,29/01/2022 12:18:55 , 0 ,29/01/2022 12:18:55 , 0 ,29/01/2022 12:18:55 , 0 ,29/01/2022 12:18:55 , 0 ,
 97 ,29/01/2022 12:20:25 , 0 ,29/01/2022 12:20:25 , 0 ,29/01/2022 12:20:25 , 0 ,29/01/2022 12:20:25 , 0 ,
