Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:33:13
EXPERIMENT START:24/05/2021 11:39:46
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.18.CDTA

GROUP/CAGE:0101
SUBJECT ID:
SUBJECT MASS:16.96 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:17.09 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:10 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:15.94 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 59 ,24/05/2021 13:08:27 , 0 ,24/05/2021 13:08:27 , 0 ,24/05/2021 13:08:27 , 0 ,24/05/2021 13:08:27 , 0 ,
 60 ,24/05/2021 13:09:57 , 0 ,24/05/2021 13:09:57 , 0 ,24/05/2021 13:09:57 , 0 ,24/05/2021 13:09:57 , 0 ,
 61 ,24/05/2021 13:11:27 , 0 ,24/05/2021 13:11:27 , 0 ,24/05/2021 13:11:27 , 0 ,24/05/2021 13:11:27 , 0 ,
 62 ,24/05/2021 13:12:57 , 0 ,24/05/2021 13:12:57 , 0 ,24/05/2021 13:12:57 , 0 ,24/05/2021 13:12:57 , 0 ,
 63 ,24/05/2021 13:14:27 , 0 ,24/05/2021 13:14:27 , 0 ,24/05/2021 13:14:27 , 0 ,24/05/2021 13:14:27 , 0 ,
 64 ,24/05/2021 13:15:57 , 0 ,24/05/2021 13:15:57 , 0 ,24/05/2021 13:15:57 , 0 ,24/05/2021 13:15:57 , 0 ,
 65 ,24/05/2021 13:17:27 , 0 ,24/05/2021 13:17:27 , 0 ,24/05/2021 13:17:27 , 0 ,24/05/2021 13:17:27 , 0 ,
 66 ,24/05/2021 13:18:57 , 0 ,24/05/2021 13:18:57 , 0 ,24/05/2021 13:18:57 , 0 ,24/05/2021 13:18:57 , 0 ,
 67 ,24/05/2021 13:20:27 , 0 ,24/05/2021 13:20:27 , 0 ,24/05/2021 13:20:27 , 0 ,24/05/2021 13:20:27 , 0 ,
 68 ,24/05/2021 13:21:57 , 0 ,24/05/2021 13:21:57 , 0 ,24/05/2021 13:21:57 , 0 ,24/05/2021 13:21:57 , 0 ,
 69 ,24/05/2021 13:23:27 , 0 ,24/05/2021 13:23:27 , 0 ,24/05/2021 13:23:27 , 0 ,24/05/2021 13:23:27 , 0 ,
 70 ,24/05/2021 13:24:57 , 0 ,24/05/2021 13:24:57 , 0 ,24/05/2021 13:24:57 , 0 ,24/05/2021 13:24:57 , 0 ,
 71 ,24/05/2021 13:26:27 , 0 ,24/05/2021 13:26:27 , 0 ,24/05/2021 13:26:27 , 0 ,24/05/2021 13:26:27 , 0 ,
 72 ,24/05/2021 13:27:57 , 0 ,24/05/2021 13:27:57 , 0 ,24/05/2021 13:27:57 , 0 ,24/05/2021 13:27:57 , 0 ,
 73 ,24/05/2021 13:29:27 , 0 ,24/05/2021 13:29:27 , 0 ,24/05/2021 13:29:27 , 0 ,24/05/2021 13:29:27 , 0 ,
 74 ,24/05/2021 13:30:57 , 0 ,24/05/2021 13:30:57 , 0 ,24/05/2021 13:30:57 , 0 ,24/05/2021 13:30:57 , 0 ,
 75 ,24/05/2021 13:32:27 , 0 ,24/05/2021 13:32:27 , 0 ,24/05/2021 13:32:27 , 0 ,24/05/2021 13:32:27 , 0 ,
 76 ,24/05/2021 13:33:57 , 0 ,24/05/2021 13:33:57 , 0 ,24/05/2021 13:33:57 , 0 ,24/05/2021 13:33:57 , 0 ,
 77 ,24/05/2021 13:35:27 , 0 ,24/05/2021 13:35:27 , 0 ,24/05/2021 13:35:27 , 0 ,24/05/2021 13:35:27 , 0 ,
 78 ,24/05/2021 13:36:57 , 0 ,24/05/2021 13:36:57 , 0 ,24/05/2021 13:36:57 , 0 ,24/05/2021 13:36:57 , 0 ,
 79 ,24/05/2021 13:38:27 , 0 ,24/05/2021 13:38:27 , 0 ,24/05/2021 13:38:27 , 0 ,24/05/2021 13:38:27 , 0 ,
 80 ,24/05/2021 13:39:57 , 0 ,24/05/2021 13:39:57 , 0 ,24/05/2021 13:39:57 , 0 ,24/05/2021 13:39:57 , 0 ,
 81 ,24/05/2021 13:41:27 , 0 ,24/05/2021 13:41:27 , 0 ,24/05/2021 13:41:27 , 0 ,24/05/2021 13:41:27 , 0 ,
 82 ,24/05/2021 13:42:57 , 0 ,24/05/2021 13:42:57 , 0 ,24/05/2021 13:42:57 , 0 ,24/05/2021 13:42:57 , 0 ,
 83 ,24/05/2021 13:44:27 , 0 ,24/05/2021 13:44:27 , 0 ,24/05/2021 13:44:27 , 0 ,24/05/2021 13:44:27 , 0 ,
 84 ,24/05/2021 13:45:57 , 0 ,24/05/2021 13:45:57 , 0 ,24/05/2021 13:45:57 , 0 ,24/05/2021 13:45:57 , 0 ,
