Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:30:54
EXPERIMENT START:11/05/2021 09:59:47
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.5.CDTA

GROUP/CAGE:0101
SUBJECT ID:
SUBJECT MASS:13.74 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:16.72 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:14.98 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:12.44 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 34 ,11/05/2021 10:50:58 , 0 ,11/05/2021 10:50:58 , 0 ,11/05/2021 10:50:58 , 0 ,11/05/2021 10:50:58 , 0 ,
 35 ,11/05/2021 10:52:28 , 0 ,11/05/2021 10:52:28 , 0 ,11/05/2021 10:52:28 , 0 ,11/05/2021 10:52:28 , 0 ,
 36 ,11/05/2021 10:53:58 , 0 ,11/05/2021 10:53:58 , 0 ,11/05/2021 10:53:58 , 0 ,11/05/2021 10:53:58 , 0 ,
 37 ,11/05/2021 10:55:28 , 0 ,11/05/2021 10:55:28 , 0 ,11/05/2021 10:55:28 , 0 ,11/05/2021 10:55:28 , 0 ,
 38 ,11/05/2021 10:56:58 , 0 ,11/05/2021 10:56:58 , 0 ,11/05/2021 10:56:58 , 0 ,11/05/2021 10:56:58 , 0 ,
 39 ,11/05/2021 10:58:28 , 0 ,11/05/2021 10:58:28 , 0 ,11/05/2021 10:58:28 , 0 ,11/05/2021 10:58:28 , 0 ,
 40 ,11/05/2021 10:59:58 , 0 ,11/05/2021 10:59:58 , 0 ,11/05/2021 10:59:58 , 0 ,11/05/2021 10:59:58 , 0 ,
 41 ,11/05/2021 11:01:28 , 0 ,11/05/2021 11:01:28 , 0 ,11/05/2021 11:01:28 , 0 ,11/05/2021 11:01:28 , 0 ,
 42 ,11/05/2021 11:02:58 , 0 ,11/05/2021 11:02:58 , 0 ,11/05/2021 11:02:58 , 0 ,11/05/2021 11:02:58 , 0 ,
 43 ,11/05/2021 11:04:28 , 0 ,11/05/2021 11:04:28 , 0 ,11/05/2021 11:04:28 , 0 ,11/05/2021 11:04:28 , 0 ,
 44 ,11/05/2021 11:05:58 , 0 ,11/05/2021 11:05:58 , 0 ,11/05/2021 11:05:58 , 0 ,11/05/2021 11:05:58 , 0 ,
 45 ,11/05/2021 11:07:28 , 0 ,11/05/2021 11:07:28 , 0 ,11/05/2021 11:07:28 , 0 ,11/05/2021 11:07:28 , 0 ,
 46 ,11/05/2021 11:08:58 , 0 ,11/05/2021 11:08:58 , 0 ,11/05/2021 11:08:58 , 0 ,11/05/2021 11:08:58 , 0 ,
 47 ,11/05/2021 11:10:28 , 0 ,11/05/2021 11:10:28 , 0 ,11/05/2021 11:10:28 , 0 ,11/05/2021 11:10:28 , 0 ,
 48 ,11/05/2021 11:11:58 , 0 ,11/05/2021 11:11:58 , 0 ,11/05/2021 11:11:58 , 0 ,11/05/2021 11:11:58 , 0 ,
 49 ,11/05/2021 11:13:28 , 0 ,11/05/2021 11:13:28 , 0 ,11/05/2021 11:13:28 , 0 ,11/05/2021 11:13:28 , 0 ,
 50 ,11/05/2021 11:14:58 , 0 ,11/05/2021 11:14:58 , 0 ,11/05/2021 11:14:58 , 0 ,11/05/2021 11:14:58 , 0 ,
 51 ,11/05/2021 11:16:28 , 0 ,11/05/2021 11:16:28 , 0 ,11/05/2021 11:16:28 , 0 ,11/05/2021 11:16:28 , 0 ,
 52 ,11/05/2021 11:17:58 , 0 ,11/05/2021 11:17:58 , 0 ,11/05/2021 11:17:58 , 0 ,11/05/2021 11:17:58 , 0 ,
 53 ,11/05/2021 11:19:28 , 0 ,11/05/2021 11:19:28 , 0 ,11/05/2021 11:19:28 , 0 ,11/05/2021 11:19:28 , 0 ,
 54 ,11/05/2021 11:20:58 , 0 ,11/05/2021 11:20:58 , 0 ,11/05/2021 11:20:58 , 0 ,11/05/2021 11:20:58 , 0 ,
 55 ,11/05/2021 11:22:28 , 0 ,11/05/2021 11:22:28 , 0 ,11/05/2021 11:22:28 , 0 ,11/05/2021 11:22:28 , 0 ,
 56 ,11/05/2021 11:23:58 , 0 ,11/05/2021 11:23:58 , 0 ,11/05/2021 11:23:58 , 0 ,11/05/2021 11:23:58 , 0 ,
 57 ,11/05/2021 11:25:28 , 0 ,11/05/2021 11:25:28 , 0 ,11/05/2021 11:25:28 , 0 ,11/05/2021 11:25:28 , 0 ,
 58 ,11/05/2021 11:26:58 , 0 ,11/05/2021 11:26:58 , 0 ,11/05/2021 11:26:58 , 0 ,11/05/2021 11:26:58 , 0 ,
 59 ,11/05/2021 11:28:28 , 0 ,11/05/2021 11:28:28 , 0 ,11/05/2021 11:28:28 , 0 ,11/05/2021 11:28:28 , 0 ,
 60 ,11/05/2021 11:29:58 , 0 ,11/05/2021 11:29:58 , 0 ,11/05/2021 11:29:58 , 0 ,11/05/2021 11:29:58 , 0 ,
 61 ,11/05/2021 11:31:28 , 0 ,11/05/2021 11:31:28 , 0 ,11/05/2021 11:31:28 , 0 ,11/05/2021 11:31:28 , 0 ,
 62 ,11/05/2021 11:32:58 , 0 ,11/05/2021 11:32:58 , 0 ,11/05/2021 11:32:58 , 0 ,11/05/2021 11:32:58 , 0 ,
 63 ,11/05/2021 11:34:28 , 0 ,11/05/2021 11:34:28 , 0 ,11/05/2021 11:34:28 , 0 ,11/05/2021 11:34:28 , 0 ,
 64 ,11/05/2021 11:35:58 , 0 ,11/05/2021 11:35:58 , 0 ,11/05/2021 11:35:58 , 0 ,11/05/2021 11:35:58 , 0 ,
 65 ,11/05/2021 11:37:28 , 0 ,11/05/2021 11:37:28 , 0 ,11/05/2021 11:37:28 , 0 ,11/05/2021 11:37:28 , 0 ,
 66 ,11/05/2021 11:38:58 , 0 ,11/05/2021 11:38:58 , 0 ,11/05/2021 11:38:58 , 0 ,11/05/2021 11:38:58 , 0 ,
 67 ,11/05/2021 11:40:28 , 0 ,11/05/2021 11:40:28 , 0 ,11/05/2021 11:40:28 , 0 ,11/05/2021 11:40:28 , 0 ,
 68 ,11/05/2021 11:41:58 , 0 ,11/05/2021 11:41:58 , 0 ,11/05/2021 11:41:58 , 0 ,11/05/2021 11:41:58 , 0 ,
 69 ,11/05/2021 11:43:28 , 0 ,11/05/2021 11:43:28 , 0 ,11/05/2021 11:43:28 , 0 ,11/05/2021 11:43:28 , 0 ,
 70 ,11/05/2021 11:44:58 , 0 ,11/05/2021 11:44:58 , 0 ,11/05/2021 11:44:58 , 0 ,11/05/2021 11:44:58 , 0 ,
 71 ,11/05/2021 11:46:28 , 0 ,11/05/2021 11:46:28 , 0 ,11/05/2021 11:46:28 , 0 ,11/05/2021 11:46:28 , 0 ,
 72 ,11/05/2021 11:47:58 , 0 ,11/05/2021 11:47:58 , 0 ,11/05/2021 11:47:58 , 0 ,11/05/2021 11:47:58 , 0 ,
 73 ,11/05/2021 11:49:28 , 0 ,11/05/2021 11:49:28 , 0 ,11/05/2021 11:49:28 , 0 ,11/05/2021 11:49:28 , 0 ,
 74 ,11/05/2021 11:50:58 , 0 ,11/05/2021 11:50:58 , 0 ,11/05/2021 11:50:58 , 0 ,11/05/2021 11:50:58 , 0 ,
 75 ,11/05/2021 11:52:28 , 0 ,11/05/2021 11:52:28 , 0 ,11/05/2021 11:52:28 , 0 ,11/05/2021 11:52:28 , 0 ,
 76 ,11/05/2021 11:53:58 , 0 ,11/05/2021 11:53:58 , 0 ,11/05/2021 11:53:58 , 0 ,11/05/2021 11:53:58 , 0 ,
 77 ,11/05/2021 11:55:28 , 0 ,11/05/2021 11:55:28 , 0 ,11/05/2021 11:55:28 , 0 ,11/05/2021 11:55:28 , 0 ,
 78 ,11/05/2021 11:56:58 , 0 ,11/05/2021 11:56:58 , 0 ,11/05/2021 11:56:58 , 0 ,11/05/2021 11:56:58 , 0 ,
 79 ,11/05/2021 11:58:28 , 0 ,11/05/2021 11:58:28 , 0 ,11/05/2021 11:58:28 , 0 ,11/05/2021 11:58:28 , 0 ,
 80 ,11/05/2021 11:59:58 , 0 ,11/05/2021 11:59:58 , 0 ,11/05/2021 11:59:58 , 0 ,11/05/2021 11:59:58 , 0 ,
 81 ,11/05/2021 12:01:28 , 0 ,11/05/2021 12:01:28 , 0 ,11/05/2021 12:01:28 , 0 ,11/05/2021 12:01:28 , 0 ,
 82 ,11/05/2021 12:02:58 , 0 ,11/05/2021 12:02:58 , 0 ,11/05/2021 12:02:58 , 0 ,11/05/2021 12:02:58 , 0 ,
