Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:34:33
EXPERIMENT START:13/01/2022 11:59:44
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run6.0.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m35
SUBJECT MASS:19.24 

GROUP/CAGE:0102
SUBJECT ID:Mouse m36
SUBJECT MASS:21.13 

GROUP/CAGE:0103
SUBJECT ID:Mouse m37
SUBJECT MASS:19.45 

GROUP/CAGE:0104
SUBJECT ID:Empty
SUBJECT MASS:200 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 34 ,13/01/2022 12:50:53 , 0 ,13/01/2022 12:50:53 , 0 ,13/01/2022 12:50:53 , 0 ,13/01/2022 12:50:53 , 0 ,
 35 ,13/01/2022 12:52:23 , 0 ,13/01/2022 12:52:23 , 0 ,13/01/2022 12:52:23 , 0 ,13/01/2022 12:52:23 , 0 ,
 36 ,13/01/2022 12:53:53 , 0 ,13/01/2022 12:53:53 , 0 ,13/01/2022 12:53:53 , 0 ,13/01/2022 12:53:53 , 0 ,
 37 ,13/01/2022 12:55:23 , 0 ,13/01/2022 12:55:23 , 0 ,13/01/2022 12:55:23 , 0 ,13/01/2022 12:55:23 , 0 ,
 38 ,13/01/2022 12:56:53 , 0 ,13/01/2022 12:56:53 , 0 ,13/01/2022 12:56:53 , 0 ,13/01/2022 12:56:53 , 0 ,
 39 ,13/01/2022 12:58:23 , 0 ,13/01/2022 12:58:23 , 0 ,13/01/2022 12:58:23 , 0 ,13/01/2022 12:58:23 , 0 ,
 40 ,13/01/2022 12:59:53 , 0 ,13/01/2022 12:59:53 , 0 ,13/01/2022 12:59:53 , 0 ,13/01/2022 12:59:53 , 0 ,
 41 ,13/01/2022 13:01:23 , 0 ,13/01/2022 13:01:23 , 0 ,13/01/2022 13:01:23 , 0 ,13/01/2022 13:01:23 , 0 ,
 42 ,13/01/2022 13:02:53 , 0 ,13/01/2022 13:02:53 , 0 ,13/01/2022 13:02:53 , 0 ,13/01/2022 13:02:53 , 0 ,
 43 ,13/01/2022 13:04:23 , 0 ,13/01/2022 13:04:23 , 0 ,13/01/2022 13:04:23 , 0 ,13/01/2022 13:04:23 , 0 ,
 44 ,13/01/2022 13:05:53 , 0 ,13/01/2022 13:05:53 , 0 ,13/01/2022 13:05:53 , 0 ,13/01/2022 13:05:53 , 0 ,
 45 ,13/01/2022 13:07:23 , 0 ,13/01/2022 13:07:23 , 0 ,13/01/2022 13:07:23 , 0 ,13/01/2022 13:07:23 , 0 ,
 46 ,13/01/2022 13:08:53 , 0 ,13/01/2022 13:08:53 , 0 ,13/01/2022 13:08:53 , 0 ,13/01/2022 13:08:53 , 0 ,
 47 ,13/01/2022 13:10:23 , 0 ,13/01/2022 13:10:23 , 0 ,13/01/2022 13:10:23 , 0 ,13/01/2022 13:10:23 , 0 ,
 48 ,13/01/2022 13:11:53 , 0 ,13/01/2022 13:11:53 , 0 ,13/01/2022 13:11:53 , 0 ,13/01/2022 13:11:53 , 0 ,
 49 ,13/01/2022 13:13:23 , 0 ,13/01/2022 13:13:23 , 0 ,13/01/2022 13:13:23 , 0 ,13/01/2022 13:13:23 , 0 ,
 50 ,13/01/2022 13:14:53 , 0 ,13/01/2022 13:14:53 , 0 ,13/01/2022 13:14:53 , 0 ,13/01/2022 13:14:53 , 0 ,
 51 ,13/01/2022 13:16:23 , 0 ,13/01/2022 13:16:23 , 0 ,13/01/2022 13:16:23 , 0 ,13/01/2022 13:16:23 , 0 ,
 52 ,13/01/2022 13:17:53 , 0 ,13/01/2022 13:17:53 , 0 ,13/01/2022 13:17:53 , 0 ,13/01/2022 13:17:53 , 0 ,
 53 ,13/01/2022 13:19:23 , 0 ,13/01/2022 13:19:23 , 0 ,13/01/2022 13:19:23 , 0 ,13/01/2022 13:19:23 , 0 ,
 54 ,13/01/2022 13:20:53 , 0 ,13/01/2022 13:20:53 , 0 ,13/01/2022 13:20:53 , 0 ,13/01/2022 13:20:53 , 0 ,
 55 ,13/01/2022 13:22:23 , 0 ,13/01/2022 13:22:23 , 0 ,13/01/2022 13:22:23 , 0 ,13/01/2022 13:22:23 , 0 ,
 56 ,13/01/2022 13:23:53 , 0 ,13/01/2022 13:23:53 , 0 ,13/01/2022 13:23:53 , 0 ,13/01/2022 13:23:53 , 0 ,
 57 ,13/01/2022 13:25:23 , 0 ,13/01/2022 13:25:23 , 0 ,13/01/2022 13:25:23 , 0 ,13/01/2022 13:25:23 , 0 ,
 58 ,13/01/2022 13:26:53 , 0 ,13/01/2022 13:26:53 , 0 ,13/01/2022 13:26:53 , 0 ,13/01/2022 13:26:53 , 0 ,
 59 ,13/01/2022 13:28:23 , 0 ,13/01/2022 13:28:23 , 0 ,13/01/2022 13:28:23 , 0 ,13/01/2022 13:28:23 , 0 ,
 60 ,13/01/2022 13:29:53 , 0 ,13/01/2022 13:29:53 , 0 ,13/01/2022 13:29:53 , 0 ,13/01/2022 13:29:53 , 0 ,
 61 ,13/01/2022 13:31:23 , 0 ,13/01/2022 13:31:23 , 0 ,13/01/2022 13:31:23 , 0 ,13/01/2022 13:31:23 , 0 ,
 62 ,13/01/2022 13:32:53 , 0 ,13/01/2022 13:32:53 , 0 ,13/01/2022 13:32:53 , 0 ,13/01/2022 13:32:53 , 0 ,
 63 ,13/01/2022 13:34:23 , 0 ,13/01/2022 13:34:23 , 0 ,13/01/2022 13:34:23 , 0 ,13/01/2022 13:34:23 , 0 ,
 64 ,13/01/2022 13:35:53 , 0 ,13/01/2022 13:35:53 , 0 ,13/01/2022 13:35:53 , 0 ,13/01/2022 13:35:53 , 0 ,
 65 ,13/01/2022 13:37:23 , 0 ,13/01/2022 13:37:23 , 0 ,13/01/2022 13:37:23 , 0 ,13/01/2022 13:37:23 , 0 ,
 66 ,13/01/2022 13:38:53 , 0 ,13/01/2022 13:38:53 , 0 ,13/01/2022 13:38:53 , 0 ,13/01/2022 13:38:53 , 0 ,
 67 ,13/01/2022 13:40:23 , 0 ,13/01/2022 13:40:23 , 0 ,13/01/2022 13:40:23 , 0 ,13/01/2022 13:40:23 , 0 ,
 68 ,13/01/2022 13:41:53 , 0 ,13/01/2022 13:41:53 , 0 ,13/01/2022 13:41:53 , 0 ,13/01/2022 13:41:53 , 0 ,
 69 ,13/01/2022 13:43:23 , 0 ,13/01/2022 13:43:23 , 0 ,13/01/2022 13:43:23 , 0 ,13/01/2022 13:43:23 , 0 ,
 70 ,13/01/2022 13:44:53 , 0 ,13/01/2022 13:44:53 , 0 ,13/01/2022 13:44:53 , 0 ,13/01/2022 13:44:53 , 0 ,
 71 ,13/01/2022 13:46:23 , 0 ,13/01/2022 13:46:23 , 0 ,13/01/2022 13:46:23 , 0 ,13/01/2022 13:46:23 , 0 ,
 72 ,13/01/2022 13:47:53 , 0 ,13/01/2022 13:47:53 , 0 ,13/01/2022 13:47:53 , 0 ,13/01/2022 13:47:53 , 0 ,
 73 ,13/01/2022 13:49:23 , 0 ,13/01/2022 13:49:23 , 0 ,13/01/2022 13:49:23 , 0 ,13/01/2022 13:49:23 , 0 ,
 74 ,13/01/2022 13:50:53 , 0 ,13/01/2022 13:50:53 , 0 ,13/01/2022 13:50:53 , 0 ,13/01/2022 13:50:53 , 0 ,
 75 ,13/01/2022 13:52:23 , 0 ,13/01/2022 13:52:23 , 0 ,13/01/2022 13:52:23 , 0 ,13/01/2022 13:52:23 , 0 ,
 76 ,13/01/2022 13:53:53 , 0 ,13/01/2022 13:53:53 , 0 ,13/01/2022 13:53:53 , 0 ,13/01/2022 13:53:53 , 0 ,
 77 ,13/01/2022 13:55:23 , 0 ,13/01/2022 13:55:23 , 0 ,13/01/2022 13:55:23 , 0 ,13/01/2022 13:55:23 , 0 ,
 78 ,13/01/2022 13:56:53 , 0 ,13/01/2022 13:56:53 , 0 ,13/01/2022 13:56:53 , 0 ,13/01/2022 13:56:53 , 0 ,
 79 ,13/01/2022 13:58:23 , 0 ,13/01/2022 13:58:23 , 0 ,13/01/2022 13:58:23 , 0 ,13/01/2022 13:58:23 , 0 ,
 80 ,13/01/2022 13:59:53 , 0 ,13/01/2022 13:59:53 , 0 ,13/01/2022 13:59:53 , 0 ,13/01/2022 13:59:53 , 0 ,
 81 ,13/01/2022 14:01:23 , 0 ,13/01/2022 14:01:23 , 0 ,13/01/2022 14:01:23 , 0 ,13/01/2022 14:01:23 , 0 ,
 82 ,13/01/2022 14:02:53 , 0 ,13/01/2022 14:02:53 , 0 ,13/01/2022 14:02:53 , 0 ,13/01/2022 14:02:53 , 0 ,
 83 ,13/01/2022 14:04:23 , 0 ,13/01/2022 14:04:23 , 0 ,13/01/2022 14:04:23 , 0 ,13/01/2022 14:04:23 , 0 ,
 84 ,13/01/2022 14:05:53 , 0 ,13/01/2022 14:05:53 , 0 ,13/01/2022 14:05:53 , 0 ,13/01/2022 14:05:53 , 0 ,
 85 ,13/01/2022 14:07:23 , 0 ,13/01/2022 14:07:23 , 0 ,13/01/2022 14:07:23 , 0 ,13/01/2022 14:07:23 , 0 ,
 86 ,13/01/2022 14:08:53 , 0 ,13/01/2022 14:08:53 , 0 ,13/01/2022 14:08:53 , 0 ,13/01/2022 14:08:53 , 0 ,
 87 ,13/01/2022 14:10:23 , 0 ,13/01/2022 14:10:23 , 0 ,13/01/2022 14:10:23 , 0 ,13/01/2022 14:10:23 , 0 ,
 88 ,13/01/2022 14:11:53 , 0 ,13/01/2022 14:11:53 , 0 ,13/01/2022 14:11:53 , 0 ,13/01/2022 14:11:53 , 0 ,
 89 ,13/01/2022 14:13:23 , 0 ,13/01/2022 14:13:23 , 0 ,13/01/2022 14:13:23 , 0 ,13/01/2022 14:13:23 , 0 ,
 90 ,13/01/2022 14:14:53 , 0 ,13/01/2022 14:14:53 , 0 ,13/01/2022 14:14:53 , 0 ,13/01/2022 14:14:53 , 0 ,
 91 ,13/01/2022 14:16:23 , 0 ,13/01/2022 14:16:23 , 0 ,13/01/2022 14:16:23 , 0 ,13/01/2022 14:16:23 , 0 ,
 92 ,13/01/2022 14:17:53 , 0 ,13/01/2022 14:17:53 , 0 ,13/01/2022 14:17:53 , 0 ,13/01/2022 14:17:53 , 0 ,
