Oxymax PARAMETER File 

CSV FILE CREATION:26/01/2021 16:25:02
EXPERIMENT START:14/12/2020 21:59:48
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run 3.12.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m19
SUBJECT MASS:21.1 

GROUP/CAGE:0102
SUBJECT ID:Mouse m20
SUBJECT MASS:19.55 

GROUP/CAGE:0103
SUBJECT ID:Mouse m24
SUBJECT MASS:20.26 

GROUP/CAGE:0104
SUBJECT ID:Mouse m25
SUBJECT MASS:20.66 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 38 ,14/12/2020 22:56:58 , 0 ,14/12/2020 22:56:58 , 0 ,14/12/2020 22:56:58 , 0 ,14/12/2020 22:56:58 , 0 ,
 39 ,14/12/2020 22:58:28 , 0 ,14/12/2020 22:58:28 , 0 ,14/12/2020 22:58:28 , 0 ,14/12/2020 22:58:28 , 0 ,
 40 ,14/12/2020 22:59:58 , 0 ,14/12/2020 22:59:58 , 0 ,14/12/2020 22:59:58 , 0 ,14/12/2020 22:59:58 , 0 ,
 41 ,14/12/2020 23:01:28 , 9.000003E-02 ,14/12/2020 23:01:28 , 0 ,14/12/2020 23:01:28 , 6.999999E-02 ,14/12/2020 23:01:28 , 0 ,
 42 ,14/12/2020 23:02:58 , 0.6400001 ,14/12/2020 23:02:58 , 0 ,14/12/2020 23:02:58 , 0.2 ,14/12/2020 23:02:58 , 0 ,
 43 ,14/12/2020 23:04:28 , 0.5799999 ,14/12/2020 23:04:28 , 0 ,14/12/2020 23:04:28 , 0 ,14/12/2020 23:04:28 , 0 ,
 44 ,14/12/2020 23:05:58 , 0 ,14/12/2020 23:05:58 , 0 ,14/12/2020 23:05:58 , 0 ,14/12/2020 23:05:58 , 0 ,
 45 ,14/12/2020 23:07:28 , 0 ,14/12/2020 23:07:28 , 0 ,14/12/2020 23:07:28 , 0 ,14/12/2020 23:07:28 , 0 ,
 46 ,14/12/2020 23:08:58 , 0 ,14/12/2020 23:08:58 , 0 ,14/12/2020 23:08:58 , 9.99999E-03 ,14/12/2020 23:08:58 , 0 ,
 47 ,14/12/2020 23:10:28 , 0 ,14/12/2020 23:10:28 , 0 ,14/12/2020 23:10:28 , 0 ,14/12/2020 23:10:28 , 0.01 ,
 48 ,14/12/2020 23:11:58 , 0 ,14/12/2020 23:11:58 , 0 ,14/12/2020 23:11:58 , 0 ,14/12/2020 23:11:58 , 0 ,
 49 ,14/12/2020 23:13:28 , 0 ,14/12/2020 23:13:28 , 0 ,14/12/2020 23:13:28 , 0 ,14/12/2020 23:13:28 , 0 ,
 50 ,14/12/2020 23:14:58 , 0 ,14/12/2020 23:14:58 , 0 ,14/12/2020 23:14:58 , 0 ,14/12/2020 23:14:58 , 0 ,
 51 ,14/12/2020 23:16:28 , 0 ,14/12/2020 23:16:28 , 0 ,14/12/2020 23:16:28 , 0 ,14/12/2020 23:16:28 , 0 ,
 52 ,14/12/2020 23:17:58 , 0 ,14/12/2020 23:17:58 , 0 ,14/12/2020 23:17:58 , 0 ,14/12/2020 23:17:58 , 0 ,
 53 ,14/12/2020 23:19:28 , 0 ,14/12/2020 23:19:28 , 0 ,14/12/2020 23:19:28 , 0 ,14/12/2020 23:19:28 , 0 ,
 54 ,14/12/2020 23:20:58 , 0 ,14/12/2020 23:20:58 , 0 ,14/12/2020 23:20:58 , 0 ,14/12/2020 23:20:58 , 0 ,
 55 ,14/12/2020 23:22:28 , 0 ,14/12/2020 23:22:28 , 0 ,14/12/2020 23:22:28 , 0 ,14/12/2020 23:22:28 , 0 ,
 56 ,14/12/2020 23:23:58 , 0 ,14/12/2020 23:23:58 , 0 ,14/12/2020 23:23:58 , 0 ,14/12/2020 23:23:58 , 0 ,
 57 ,14/12/2020 23:25:28 , 0 ,14/12/2020 23:25:28 , 0 ,14/12/2020 23:25:28 , 0 ,14/12/2020 23:25:28 , 0 ,
 58 ,14/12/2020 23:26:58 , 0 ,14/12/2020 23:26:58 , 0 ,14/12/2020 23:26:58 , 0 ,14/12/2020 23:26:58 , 0 ,
 59 ,14/12/2020 23:28:28 , 0 ,14/12/2020 23:28:28 , 0 ,14/12/2020 23:28:28 , 0 ,14/12/2020 23:28:28 , 0 ,
 60 ,14/12/2020 23:29:58 , 0 ,14/12/2020 23:29:58 , 0 ,14/12/2020 23:29:58 , 0 ,14/12/2020 23:29:58 , 0 ,
 61 ,14/12/2020 23:31:28 , 7.999992E-02 ,14/12/2020 23:31:28 , 0 ,14/12/2020 23:31:28 , 0 ,14/12/2020 23:31:28 , 0 ,
 62 ,14/12/2020 23:32:58 , 0.1500001 ,14/12/2020 23:32:58 , 0 ,14/12/2020 23:32:58 , 0 ,14/12/2020 23:32:58 , 0 ,
 63 ,14/12/2020 23:34:28 , 0.29 ,14/12/2020 23:34:28 , 0 ,14/12/2020 23:34:28 , 0 ,14/12/2020 23:34:28 , 0.02 ,
 64 ,14/12/2020 23:35:58 , 5.999994E-02 ,14/12/2020 23:35:58 , 0 ,14/12/2020 23:35:58 , 0 ,14/12/2020 23:35:58 , 0.03 ,
 65 ,14/12/2020 23:37:28 , 0.1700001 ,14/12/2020 23:37:28 , 0 ,14/12/2020 23:37:28 , 0 ,14/12/2020 23:37:28 , 0.2 ,
 66 ,14/12/2020 23:38:58 , 3.999996E-02 ,14/12/2020 23:38:58 , 0 ,14/12/2020 23:38:58 , 0 ,14/12/2020 23:38:58 , 6.999999E-02 ,
 67 ,14/12/2020 23:40:28 , 0 ,14/12/2020 23:40:28 , 0 ,14/12/2020 23:40:28 , 0 ,14/12/2020 23:40:28 , 0 ,
 68 ,14/12/2020 23:41:58 , 0 ,14/12/2020 23:41:58 , 0 ,14/12/2020 23:41:58 , 0 ,14/12/2020 23:41:58 , 0.4 ,
 69 ,14/12/2020 23:43:28 , 0 ,14/12/2020 23:43:28 , 0 ,14/12/2020 23:43:28 , 0 ,14/12/2020 23:43:28 , 4.999995E-02 ,
 70 ,14/12/2020 23:44:58 , 0 ,14/12/2020 23:44:58 , 0 ,14/12/2020 23:44:58 , 0 ,14/12/2020 23:44:58 , 0.24 ,
 71 ,14/12/2020 23:46:28 , 0 ,14/12/2020 23:46:28 , 0 ,14/12/2020 23:46:28 , 0 ,14/12/2020 23:46:28 , 2.999997E-02 ,
 72 ,14/12/2020 23:47:58 , 0 ,14/12/2020 23:47:58 , 0 ,14/12/2020 23:47:58 , 0 ,14/12/2020 23:47:58 , 0.27 ,
 73 ,14/12/2020 23:49:28 , 0 ,14/12/2020 23:49:28 , 0 ,14/12/2020 23:49:28 , 0 ,14/12/2020 23:49:28 , 0.12 ,
 74 ,14/12/2020 23:50:58 , 0 ,14/12/2020 23:50:58 , 0.38 ,14/12/2020 23:50:58 , 0 ,14/12/2020 23:50:58 , 0.21 ,
 75 ,14/12/2020 23:52:28 , 0 ,14/12/2020 23:52:28 , 0.28 ,14/12/2020 23:52:28 , 0 ,14/12/2020 23:52:28 , 9.99999E-03 ,
 76 ,14/12/2020 23:53:58 , 0 ,14/12/2020 23:53:58 , 0.27 ,14/12/2020 23:53:58 , 0 ,14/12/2020 23:53:58 ,-9.99999E-03 ,
 77 ,14/12/2020 23:55:28 , 0 ,14/12/2020 23:55:28 , 8.999997E-02 ,14/12/2020 23:55:28 , 0 ,14/12/2020 23:55:28 , 5.000007E-02 ,
 78 ,14/12/2020 23:56:58 , 0 ,14/12/2020 23:56:58 , 1.7 ,14/12/2020 23:56:58 , 0 ,14/12/2020 23:56:58 , 1.999998E-02 ,
 79 ,14/12/2020 23:58:28 , 0 ,14/12/2020 23:58:28 , 0.4200001 ,14/12/2020 23:58:28 , 0 ,14/12/2020 23:58:28 ,-9.99999E-03 ,
 80 ,14/12/2020 23:59:58 , 9.99999E-03 ,14/12/2020 23:59:58 , 0.27 ,14/12/2020 23:59:58 , 0 ,14/12/2020 23:59:58 , 9.99999E-03 ,
 81 ,15/12/2020 00:01:28 , 4.999995E-02 ,15/12/2020 00:01:28 , 0 ,15/12/2020 00:01:28 , 0 ,15/12/2020 00:01:28 , 0.47 ,
 82 ,15/12/2020 00:02:58 , 6.000018E-02 ,15/12/2020 00:02:58 , 9.99999E-03 ,15/12/2020 00:02:58 , 0 ,15/12/2020 00:02:58 , 7.999992E-02 ,
 83 ,15/12/2020 00:04:28 , 8.999991E-02 ,15/12/2020 00:04:28 , 0.1299999 ,15/12/2020 00:04:28 , 0 ,15/12/2020 00:04:28 ,-9.99999E-03 ,
 84 ,15/12/2020 00:05:58 , 4.999995E-02 ,15/12/2020 00:05:58 , 0.7500002 ,15/12/2020 00:05:58 , 0 ,15/12/2020 00:05:58 , 9.99999E-03 ,
 85 ,15/12/2020 00:07:28 , 0 ,15/12/2020 00:07:28 , 0.0999999 ,15/12/2020 00:07:28 , 0 ,15/12/2020 00:07:28 , 2.999997E-02 ,
 86 ,15/12/2020 00:08:58 , 0 ,15/12/2020 00:08:58 , 0.5699997 ,15/12/2020 00:08:58 , 0 ,15/12/2020 00:08:58 ,-9.99999E-03 ,
 87 ,15/12/2020 00:10:28 , 0 ,15/12/2020 00:10:28 , 9.000015E-02 ,15/12/2020 00:10:28 , 0 ,15/12/2020 00:10:28 , 0 ,
 88 ,15/12/2020 00:11:58 , 9.99999E-03 ,15/12/2020 00:11:58 , 0.1100001 ,15/12/2020 00:11:58 , 0 ,15/12/2020 00:11:58 , 0 ,
 89 ,15/12/2020 00:13:28 , 0 ,15/12/2020 00:13:28 , 3.999996E-02 ,15/12/2020 00:13:28 , 0 ,15/12/2020 00:13:28 , 0 ,
 90 ,15/12/2020 00:14:58 , 0 ,15/12/2020 00:14:58 , 2.999973E-02 ,15/12/2020 00:14:58 , 0 ,15/12/2020 00:14:58 , 9.99999E-03 ,
 91 ,15/12/2020 00:16:28 , 0 ,15/12/2020 00:16:28 ,-9.999752E-03 ,15/12/2020 00:16:28 , 0 ,15/12/2020 00:16:28 , 2.999997E-02 ,
 92 ,15/12/2020 00:17:58 , 0 ,15/12/2020 00:17:58 ,-5.000019E-02 ,15/12/2020 00:17:58 , 0 ,15/12/2020 00:17:58 , 0 ,
 93 ,15/12/2020 00:19:28 , 0 ,15/12/2020 00:19:28 , 3.999996E-02 ,15/12/2020 00:19:28 , 0 ,15/12/2020 00:19:28 , 0 ,
 94 ,15/12/2020 00:20:58 , 0 ,15/12/2020 00:20:58 , 0 ,15/12/2020 00:20:58 , 0 ,15/12/2020 00:20:58 , 0 ,
 95 ,15/12/2020 00:22:28 , 0 ,15/12/2020 00:22:28 , 1.000023E-02 ,15/12/2020 00:22:28 , 0 ,15/12/2020 00:22:28 , 0 ,
 96 ,15/12/2020 00:23:58 , 0 ,15/12/2020 00:23:58 , 3.000021E-02 ,15/12/2020 00:23:58 , 7.000005E-02 ,15/12/2020 00:23:58 , 0 ,
 97 ,15/12/2020 00:25:28 , 0 ,15/12/2020 00:25:28 , 0.1599998 ,15/12/2020 00:25:28 , 9.99999E-03 ,15/12/2020 00:25:28 , 0 ,
 98 ,15/12/2020 00:26:58 , 0 ,15/12/2020 00:26:58 , 9.999752E-03 ,15/12/2020 00:26:58 , 9.99999E-03 ,15/12/2020 00:26:58 , 0 ,
 99 ,15/12/2020 00:28:28 , 0 ,15/12/2020 00:28:28 , 0 ,15/12/2020 00:28:28 , 0.1 ,15/12/2020 00:28:28 , 0 ,
 100 ,15/12/2020 00:29:58 , 0 ,15/12/2020 00:29:58 , 0 ,15/12/2020 00:29:58 , 6.999993E-02 ,15/12/2020 00:29:58 , 0 ,
 101 ,15/12/2020 00:31:28 , 4.999995E-02 ,15/12/2020 00:31:28 ,-9.999752E-03 ,15/12/2020 00:31:28 ,-9.99999E-03 ,15/12/2020 00:31:28 , 0 ,
 102 ,15/12/2020 00:32:58 , 6.000018E-02 ,15/12/2020 00:32:58 , 0 ,15/12/2020 00:32:58 , 0 ,15/12/2020 00:32:58 , 0 ,
 103 ,15/12/2020 00:34:28 , 0 ,15/12/2020 00:34:28 , 0 ,15/12/2020 00:34:28 , 0 ,15/12/2020 00:34:28 , 0 ,
 104 ,15/12/2020 00:35:58 , 0 ,15/12/2020 00:35:58 , 0 ,15/12/2020 00:35:58 , 0 ,15/12/2020 00:35:58 , 0 ,
 105 ,15/12/2020 00:37:28 , 0 ,15/12/2020 00:37:28 , 0 ,15/12/2020 00:37:28 , 0 ,15/12/2020 00:37:28 , 0 ,
 106 ,15/12/2020 00:38:58 , 0 ,15/12/2020 00:38:58 , 0 ,15/12/2020 00:38:58 , 3.000009E-02 ,15/12/2020 00:38:58 , 0 ,
 107 ,15/12/2020 00:40:28 , 5.999994E-02 ,15/12/2020 00:40:28 , 0 ,15/12/2020 00:40:28 , 0.1899999 ,15/12/2020 00:40:28 , 0 ,
 108 ,15/12/2020 00:41:58 , 4.999995E-02 ,15/12/2020 00:41:58 , 0 ,15/12/2020 00:41:58 , 0.3200001 ,15/12/2020 00:41:58 , 0 ,
 109 ,15/12/2020 00:43:28 , 7.999992E-02 ,15/12/2020 00:43:28 , 0 ,15/12/2020 00:43:28 , 0.27 ,15/12/2020 00:43:28 , 0 ,
 110 ,15/12/2020 00:44:58 , 0 ,15/12/2020 00:44:58 , 0 ,15/12/2020 00:44:58 , 0.25 ,15/12/2020 00:44:58 , 0 ,
 111 ,15/12/2020 00:46:28 , 0 ,15/12/2020 00:46:28 , 0 ,15/12/2020 00:46:28 , 0 ,15/12/2020 00:46:28 , 0 ,
 112 ,15/12/2020 00:47:58 , 0 ,15/12/2020 00:47:58 , 0 ,15/12/2020 00:47:58 , 0 ,15/12/2020 00:47:58 , 0 ,
 113 ,15/12/2020 00:49:28 , 0 ,15/12/2020 00:49:28 , 0 ,15/12/2020 00:49:28 , 0 ,15/12/2020 00:49:28 , 0 ,
 114 ,15/12/2020 00:50:58 , 0 ,15/12/2020 00:50:58 , 0 ,15/12/2020 00:50:58 , 0 ,15/12/2020 00:50:58 , 0 ,
 115 ,15/12/2020 00:52:28 , 0 ,15/12/2020 00:52:28 , 0 ,15/12/2020 00:52:28 , 0 ,15/12/2020 00:52:28 , 0 ,
 116 ,15/12/2020 00:53:58 , 0 ,15/12/2020 00:53:58 , 0 ,15/12/2020 00:53:58 , 0 ,15/12/2020 00:53:58 , 0 ,
 117 ,15/12/2020 00:55:28 , 0 ,15/12/2020 00:55:28 , 0 ,15/12/2020 00:55:28 , 0 ,15/12/2020 00:55:28 , 0 ,
 118 ,15/12/2020 00:56:58 , 0 ,15/12/2020 00:56:58 , 0 ,15/12/2020 00:56:58 , 0 ,15/12/2020 00:56:58 , 0 ,
 119 ,15/12/2020 00:58:28 , 0 ,15/12/2020 00:58:28 , 0 ,15/12/2020 00:58:28 , 0 ,15/12/2020 00:58:28 , 0 ,
 120 ,15/12/2020 00:59:58 , 0 ,15/12/2020 00:59:58 , 0 ,15/12/2020 00:59:58 , 0 ,15/12/2020 00:59:58 , 0 ,
 121 ,15/12/2020 01:01:28 , 0 ,15/12/2020 01:01:28 , 0 ,15/12/2020 01:01:28 , 5.999994E-02 ,15/12/2020 01:01:28 , 0 ,
 122 ,15/12/2020 01:02:58 , 0 ,15/12/2020 01:02:58 , 9.999752E-03 ,15/12/2020 01:02:58 , 3.999996E-02 ,15/12/2020 01:02:58 , 0 ,
 123 ,15/12/2020 01:04:28 , 0 ,15/12/2020 01:04:28 , 0 ,15/12/2020 01:04:28 , 4.999995E-02 ,15/12/2020 01:04:28 , 0 ,
 124 ,15/12/2020 01:05:58 , 0 ,15/12/2020 01:05:58 , 0 ,15/12/2020 01:05:58 , 6.000018E-02 ,15/12/2020 01:05:58 , 0 ,
 125 ,15/12/2020 01:07:28 , 0 ,15/12/2020 01:07:28 , 0 ,15/12/2020 01:07:28 ,-6.000018E-02 ,15/12/2020 01:07:28 , 0 ,
 126 ,15/12/2020 01:08:58 , 0 ,15/12/2020 01:08:58 , 0 ,15/12/2020 01:08:58 , 8.000016E-02 ,15/12/2020 01:08:58 , 0 ,
 127 ,15/12/2020 01:10:28 , 0 ,15/12/2020 01:10:28 , 0 ,15/12/2020 01:10:28 , 6.999993E-02 ,15/12/2020 01:10:28 , 0 ,
 128 ,15/12/2020 01:11:58 , 1.000023E-02 ,15/12/2020 01:11:58 , 0 ,15/12/2020 01:11:58 , 3.999996E-02 ,15/12/2020 01:11:58 , 0 ,
 129 ,15/12/2020 01:13:28 , 0 ,15/12/2020 01:13:28 , 0 ,15/12/2020 01:13:28 , 0 ,15/12/2020 01:13:28 , 0 ,
 130 ,15/12/2020 01:14:58 , 0 ,15/12/2020 01:14:58 , 0 ,15/12/2020 01:14:58 , 0 ,15/12/2020 01:14:58 , 0 ,
 131 ,15/12/2020 01:16:28 , 0 ,15/12/2020 01:16:28 , 0 ,15/12/2020 01:16:28 , 0 ,15/12/2020 01:16:28 , 0 ,
 132 ,15/12/2020 01:17:58 , 0 ,15/12/2020 01:17:58 , 0 ,15/12/2020 01:17:58 , 0 ,15/12/2020 01:17:58 , 0 ,
 133 ,15/12/2020 01:19:28 , 0 ,15/12/2020 01:19:28 , 0 ,15/12/2020 01:19:28 , 0 ,15/12/2020 01:19:28 , 0 ,
 134 ,15/12/2020 01:20:58 , 0 ,15/12/2020 01:20:58 , 0 ,15/12/2020 01:20:58 , 0 ,15/12/2020 01:20:58 , 0 ,
 135 ,15/12/2020 01:22:28 , 0 ,15/12/2020 01:22:28 , 0 ,15/12/2020 01:22:28 , 0 ,15/12/2020 01:22:28 , 0 ,
 136 ,15/12/2020 01:23:58 , 0 ,15/12/2020 01:23:58 , 0 ,15/12/2020 01:23:58 , 0 ,15/12/2020 01:23:58 , 0 ,
 137 ,15/12/2020 01:25:28 , 0 ,15/12/2020 01:25:28 , 0 ,15/12/2020 01:25:28 , 0 ,15/12/2020 01:25:28 , 0 ,
 138 ,15/12/2020 01:26:58 , 0 ,15/12/2020 01:26:58 , 0 ,15/12/2020 01:26:58 , 0 ,15/12/2020 01:26:58 , 0 ,
 139 ,15/12/2020 01:28:28 , 0 ,15/12/2020 01:28:28 , 0 ,15/12/2020 01:28:28 , 0 ,15/12/2020 01:28:28 , 0 ,
 140 ,15/12/2020 01:29:58 , 0 ,15/12/2020 01:29:58 , 0 ,15/12/2020 01:29:58 , 0 ,15/12/2020 01:29:58 , 0 ,
 141 ,15/12/2020 01:31:28 , 0 ,15/12/2020 01:31:28 , 0 ,15/12/2020 01:31:28 , 0 ,15/12/2020 01:31:28 , 0 ,
 142 ,15/12/2020 01:32:58 , 0 ,15/12/2020 01:32:58 , 0 ,15/12/2020 01:32:58 , 9.99999E-03 ,15/12/2020 01:32:58 , 0 ,
 143 ,15/12/2020 01:34:28 , 0 ,15/12/2020 01:34:28 , 0 ,15/12/2020 01:34:28 , 9.99999E-03 ,15/12/2020 01:34:28 , 0 ,
 144 ,15/12/2020 01:35:58 , 0 ,15/12/2020 01:35:58 , 0 ,15/12/2020 01:35:58 , 0 ,15/12/2020 01:35:58 , 0 ,
 145 ,15/12/2020 01:37:28 , 0 ,15/12/2020 01:37:28 , 0 ,15/12/2020 01:37:28 , 0 ,15/12/2020 01:37:28 , 0 ,
 146 ,15/12/2020 01:38:58 , 0 ,15/12/2020 01:38:58 , 0 ,15/12/2020 01:38:58 , 0 ,15/12/2020 01:38:58 , 0 ,
 147 ,15/12/2020 01:40:28 , 0 ,15/12/2020 01:40:28 , 0 ,15/12/2020 01:40:28 , 0 ,15/12/2020 01:40:28 , 0 ,
 148 ,15/12/2020 01:41:58 , 0 ,15/12/2020 01:41:58 , 0 ,15/12/2020 01:41:58 , 0 ,15/12/2020 01:41:58 , 0 ,
 149 ,15/12/2020 01:43:28 , 0 ,15/12/2020 01:43:28 , 0 ,15/12/2020 01:43:28 , 0 ,15/12/2020 01:43:28 , 0 ,
 150 ,15/12/2020 01:44:58 , 0 ,15/12/2020 01:44:58 , 0 ,15/12/2020 01:44:58 , 0 ,15/12/2020 01:44:58 , 0 ,
 151 ,15/12/2020 01:46:28 , 0 ,15/12/2020 01:46:28 , 0 ,15/12/2020 01:46:28 , 0 ,15/12/2020 01:46:28 , 0 ,
 152 ,15/12/2020 01:47:58 , 0 ,15/12/2020 01:47:58 , 0 ,15/12/2020 01:47:58 , 0 ,15/12/2020 01:47:58 , 0 ,
 153 ,15/12/2020 01:49:28 , 0 ,15/12/2020 01:49:28 , 0 ,15/12/2020 01:49:28 , 0 ,15/12/2020 01:49:28 , 0 ,
 154 ,15/12/2020 01:50:58 , 0 ,15/12/2020 01:50:58 , 0 ,15/12/2020 01:50:58 , 0 ,15/12/2020 01:50:58 , 0 ,
